8.859186708109859643e-01,1.000000000000000000e+00,7.725163600285951393e-01,6.316531075586968580e-01,5.245349150344620348e-01,3.215951007034618114e-01,2.211186609137177905e-01,1.647590776516763278e-01,1.041760989516222063e-01,8.707204457574931056e-02,8.324736165320018033e-02,7.050590039448033364e-02,7.136729120767813794e-02,1.001485608852337728e-01,1.051465904039523003e-01,6.359429979085549911e-02,1.743135455798428338e-02,3.949280108645985762e-03,6.258446495345365394e-03,3.773299716103768655e-03,9.691788900803240819e-03,2.109231936411664829e-02,3.002830969763706226e-02,3.698505298555226917e-02,3.453467872003405936e-02,2.311563325731647370e-02,1.164498750813216209e-02,4.530781988881244469e-03,3.418336525213037241e-03,7.536913033155201794e-03,1.199556916571035102e-02,1.303466470059030241e-02,2.215983679165302658e-02,4.567843797850588278e-02,5.801610460947127096e-02,4.422941617742745524e-02,2.193880750788014880e-02,1.123508095639784259e-02,7.827600231957439897e-03,4.249339160545568574e-03,1.548259858847063309e-03,2.136326892062689799e-03,1.533525075283334897e-03,4.650188452281497388e-03,1.020969841584524682e-02,1.592582234393491447e-02,2.778252448782996681e-02,3.352179792269748687e-02,1.846054926945027083e-02,6.498782476935281889e-03,7.817120854516888123e-03,1.803480255489884818e-02,3.716476629586258629e-02,4.168467555008678604e-02,2.990570526781541685e-02,1.267319535527449380e-02,2.970617523095514436e-03,9.837403083101685028e-04,4.092126555246564622e-03,8.825674605931492847e-03,1.441028726660837679e-02,1.680021526709691432e-02,1.276070912521471909e-02,8.607005307897604152e-03,9.006658375934065847e-03,8.624615504476998776e-03,5.950579070331329413e-03,4.318049251744354548e-03,6.054321524589872938e-03,6.423579439674971352e-03,4.509413514224605048e-03,6.923338056608202735e-03,7.550701909120103791e-03,4.293305199264727846e-03,2.520087566391998688e-03,3.025172518366714587e-03,2.661811393435290461e-03,1.471535596855177205e-03,9.349461982375976456e-04,2.005291917229834811e-03,1.488639103096414153e-03,1.345163441211139586e-03,1.581927612516105227e-03,1.851829839721773384e-03,2.287189504166722495e-03,1.763166777483692917e-03,2.690940866498833361e-03,3.671459014107155295e-03,4.049050915796506556e-03,2.644337560857900130e-03,3.029270253702300193e-03,6.666378607464186305e-03,6.533395849233943585e-03,2.611964950755582809e-03,4.714665419950697309e-03,6.204295449034463554e-03,5.795784234168455465e-03,5.047542104288154849e-03,5.865625878889364243e-03
8.852888939235499244e-01,1.000000000000000000e+00,7.892556094264188138e-01,6.803652078850751517e-01,6.511775259253261838e-01,5.139082089155991850e-01,4.171089266942674123e-01,3.118530096464107171e-01,1.843202552907710623e-01,1.156386895161768957e-01,9.122925698027807562e-02,7.441467205940273388e-02,5.719397481674061423e-02,3.612727930504180951e-02,2.470826860786994386e-02,2.144592525391852619e-02,6.723282708239809377e-03,1.636781243896343746e-02,2.607804877938540294e-02,2.723089972482544557e-02,2.304636554682539321e-02,1.673607108862510198e-02,9.431293644453067615e-03,3.084876954770741919e-03,1.699971555118233923e-03,2.240484738772144206e-03,4.208257225525402143e-03,7.630902746869462280e-03,8.672015125644758418e-03,1.036414499095922141e-02,1.906676995792467091e-02,3.766546953426990613e-02,7.608589498992504585e-02,1.227017183448041032e-01,1.282185731996340894e-01,8.429856539415100936e-02,3.914077293225263349e-02,1.945534488058427158e-02,8.240414267286250150e-03,4.655114383853614819e-03,1.078267634929936346e-02,1.356631029875993502e-02,1.145874788993967060e-02,7.246292035441482746e-03,4.219414860011065291e-03,4.103038649053368167e-03,8.824392472168344700e-03,8.169262438339970275e-03,7.263600664576576327e-03,5.632397675196705762e-03,1.530460166324430424e-02,2.617875029391841107e-02,2.946830096485122258e-02,2.855616558106329264e-02,1.854119922739758813e-02,7.009866431786715771e-03,7.608984970389088588e-03,8.538822573607362729e-03,1.190863144490458478e-02,1.072547211444280051e-02,4.316329494661159082e-03,8.831678454242221019e-03,1.335808332842816117e-02,1.292656789932502236e-02,8.469766438604645759e-03,3.088422654968370727e-03,3.378911022563426455e-03,3.883134428172153874e-03,6.309897394981676781e-03,5.737539078163015824e-03,1.567254537180212985e-03,1.901650510294116379e-03,4.226712576634161951e-03,8.526585401637219730e-03,1.181652938675462582e-02,1.191725591645218137e-02,9.379386184319804184e-03,7.347511894357898650e-03,5.756483580624171745e-03,3.610481028082719764e-03,2.233235567556819332e-03,2.141624919703984803e-03,2.766362226526788287e-03,2.897488740948765164e-03,1.962860943456577051e-03,1.612924532507927465e-03,1.525244980916914787e-03,1.523004043419375845e-03,1.009114468874240623e-03,5.023025516910329183e-03,1.173522715198886852e-02,1.794770896376383582e-02,1.782382846869411119e-02,1.350400045353913198e-02,8.706094833090882029e-03,2.912656759190673014e-03,5.735803858460267537e-03,4.320969774308102904e-03,1.062145837925151373e-03
8.834433295624114502e-01,1.000000000000000000e+00,7.904281108742721162e-01,6.920554991397560585e-01,6.652309793037661789e-01,4.856346495574874189e-01,3.232761447951079115e-01,1.933558799781696924e-01,1.018975024797647150e-01,8.669667072619464954e-02,9.202452289715042089e-02,7.306740878909988302e-02,4.852129427964096270e-02,2.973116841124124818e-02,1.229966665338393626e-02,1.057132242833182245e-02,2.076532816114194657e-02,2.094914703109480858e-02,1.491797559115535382e-02,1.087399210279182959e-02,9.859507986643039831e-03,9.426982120973209298e-03,7.366439788383137219e-03,4.542680545522477346e-03,2.674633231355434421e-03,2.576781799116021395e-03,8.433940145504501690e-03,1.288909469666364542e-02,1.599597423988818184e-02,1.795354258060987210e-02,1.788330600847068755e-02,2.944036022538982014e-02,8.185747850498668876e-02,1.540490462607440048e-01,1.618308709026789194e-01,8.553404325041442935e-02,1.919342311773446913e-02,1.336302439399375194e-02,3.444113401993294612e-04,5.010565614884173770e-03,5.311216563478273270e-03,8.716081849252564628e-03,9.612622659068361872e-03,8.267416083375262945e-03,3.725925011177902511e-03,5.326377836394522412e-03,1.162299580065067478e-02,1.443030744916834127e-02,1.637916800592252239e-02,1.790376500915379088e-02,1.583237275525906096e-02,9.096698858074578689e-03,1.968439563416129502e-03,9.135977820951823869e-03,1.722437400741497898e-02,1.711329252754621028e-02,1.257196635793628517e-02,7.516570052066267292e-03,4.058028272944626084e-03,5.191513350326787575e-03,6.399562372445873754e-03,5.284061031208926555e-03,4.344371273198519012e-03,7.020436541699051625e-03,8.178888683524751166e-03,4.793749407890963120e-03,5.021991331025364193e-04,3.007477111500626594e-03,5.295893837592323926e-03,5.956663128876183225e-03,4.990406885309461339e-03,3.756698063642297750e-03,2.779119073124660007e-03,3.242433484610909421e-03,4.952696992591184948e-03,4.330522528358003026e-03,1.747929287079444697e-03,1.153958264424662138e-03,5.804223033082935544e-04,2.064662676654237077e-03,2.911104468707763002e-03,2.669431473760871133e-03,9.734186199222001450e-04,9.667853724683630719e-04,8.040509528018566741e-04,7.564780464869143512e-04,1.104185737392036036e-03,5.850617387201109080e-04,9.544525154616526931e-04,2.684608656354680895e-03,1.352233728021417017e-02,2.664012819588068917e-02,3.041575422675022594e-02,2.590945316419426131e-02,1.756210275369443630e-02,1.087783019840062732e-02,5.343195458776935948e-03,3.272961970708053881e-03,5.972019701055689481e-03
8.834718790544104916e-01,1.000000000000000000e+00,7.904194372636442756e-01,6.862685562729842204e-01,6.628271830891652172e-01,5.010891105348185270e-01,3.571544385910427888e-01,2.311802503412110910e-01,1.243501716059838558e-01,8.307291113608082644e-02,7.402944296197172536e-02,6.284386131585556479e-02,4.964349655299017672e-02,3.428741190746178308e-02,1.658729968895182247e-02,2.256871298081889170e-03,1.377456489941744112e-02,1.901632647776776638e-02,1.975521696408605310e-02,1.847019373283841082e-02,1.617631786979468328e-02,1.133047922912191856e-02,2.474168659912359680e-03,4.796965475040235703e-03,6.074646877488040081e-03,4.537595916159133970e-03,2.590134971047205331e-03,3.681668570952256747e-03,1.009855084432895178e-02,1.305206032127228383e-02,1.132514594966947327e-02,2.713409848553349074e-02,8.447581897925839078e-02,1.439542156728210731e-01,1.321073277159915405e-01,6.562812618852228996e-02,3.033586835216908403e-02,1.976533924417813587e-02,6.268809077514243475e-03,3.773152831964761509e-03,6.241088024066432545e-03,1.013177305776822787e-02,1.480803400497632781e-02,1.558630651501862439e-02,1.427840488513202992e-02,1.401480668459042372e-02,1.682971036933214246e-02,1.711830827441695319e-02,1.362420373319522988e-02,1.003035428990250826e-02,7.485596499405181015e-03,1.088995885929234728e-02,1.120856460286174909e-02,1.089094145443021168e-02,1.595228959270354394e-02,1.628623996416843009e-02,1.097609059579153674e-02,3.912682852133850253e-03,5.316314742400395652e-04,4.665899823076344322e-03,8.316815850755665540e-03,1.044878696119421434e-02,1.061281226066438862e-02,7.806425494281179003e-03,3.893166673070709832e-03,3.705326491313442726e-03,7.198201512265617504e-03,7.933985966647504398e-03,6.747752778902471257e-03,5.244723380311027208e-03,3.763542531080539717e-03,1.977442392852536788e-03,1.936029822930266818e-03,1.108213461586577808e-03,2.697719550762582574e-03,2.108617147754989363e-03,1.070669899828018959e-03,2.482886782742155501e-03,3.807931866198221299e-03,5.808524298453993095e-03,7.398053762496744484e-03,7.349784325622115040e-03,6.041478162517176231e-03,3.921805155666393400e-03,2.255541689185362655e-03,1.186899725607485278e-03,6.041632677096272618e-04,7.529706464778390847e-04,1.934812669892173797e-03,5.304561815319663517e-03,1.286076096998897689e-02,1.798167183002186142e-02,1.747239115078059665e-02,2.136030352257312082e-02,2.188511101564879699e-02,1.748350982981544677e-02,1.242056741158677376e-02,7.807497456000101442e-03,5.280605770526324017e-03
8.854279157690571056e-01,1.000000000000000000e+00,7.844501733907397467e-01,6.836275069818241734e-01,6.831423808519855312e-01,5.270978290778497444e-01,3.830942534200541538e-01,2.572122671179224440e-01,1.409318215803339325e-01,8.886545134533166412e-02,8.051065918581244707e-02,7.185053295613588742e-02,5.788520612753395717e-02,3.456406293280477049e-02,9.705293101779975326e-03,1.517400465394682686e-02,1.392238053064481784e-02,1.141280538473802425e-02,1.394229307763092916e-02,1.460835803768284480e-02,1.379982799074931654e-02,9.927369741947926832e-03,3.538323728418496864e-03,4.032752353689477570e-03,5.030989843612289868e-03,7.276801070635263539e-03,1.098648511124907488e-02,1.142900002102760666e-02,7.797892578800993957e-03,2.309024604344915924e-03,4.936270779846049263e-03,2.108216017139438389e-02,6.227956100344962664e-02,1.018557961469687828e-01,9.303667279582884808e-02,5.475400036350216298e-02,3.134845976272154777e-02,2.170189077537310746e-02,1.049174787311662853e-02,2.236450515972868668e-03,3.320876823236905244e-03,8.293768107576982018e-03,1.103209111833408813e-02,1.181472098936672994e-02,1.658171804949587491e-02,2.737627368633880828e-02,3.765335734947901358e-02,3.372693950120998763e-02,2.479865800297520115e-02,2.460180688429351378e-02,2.510263314761560643e-02,1.612972992560033833e-02,3.594067901532861219e-03,1.212391980210063974e-02,2.313294755812323605e-02,2.282575315493759471e-02,1.827380872501659093e-02,1.879509068492030144e-02,1.808270993933054280e-02,1.487531640182913374e-02,8.165812991286292358e-03,2.620715384081933816e-03,3.139315049934587876e-03,2.598165422437232266e-03,2.784577159312363534e-03,2.707055744747903416e-03,7.969970829359941666e-03,9.415029887056346886e-03,8.712620362950326824e-03,6.936605996242288519e-03,4.615883241484913975e-03,3.176993376120579478e-03,2.953325681128755203e-04,4.362163970789096311e-03,6.995757214449668110e-03,7.011740343035748925e-03,5.856657997117807948e-03,4.176009382843127483e-03,2.914870413123623813e-03,3.363742529061882706e-03,4.223626816922009496e-03,4.715903030172402359e-03,4.562989487575731459e-03,3.805305648348821391e-03,2.142327980613099696e-03,2.418925553922801445e-03,3.192467144061082989e-03,2.670464390229480237e-03,1.239909892943699427e-03,3.746612093839169367e-03,4.513395615704204542e-03,7.930057132382432178e-03,1.997909135202392134e-02,2.326053025099153460e-02,1.987244094569232469e-02,1.448865238756995126e-02,8.726502586668485190e-03,5.308778905513246091e-03,4.259938201219755707e-03
8.846219003141840842e-01,1.000000000000000000e+00,7.869481440197364508e-01,6.854013658774400497e-01,6.843664139598698570e-01,5.164464560462397325e-01,3.467278691124662804e-01,2.119578841706805383e-01,1.170136892351077429e-01,9.108591372326958757e-02,8.539316145284746307e-02,6.922714544932231928e-02,4.599176314212125027e-02,2.570316308336723435e-02,2.303107966263674006e-02,2.020575742476194911e-02,1.558684498507538832e-02,1.020184480685298357e-02,8.857663574310970303e-03,1.133336047123950120e-02,1.279537014934171643e-02,1.523811037567293289e-02,1.383256636600574407e-02,9.895234592913070351e-03,9.423718661924259526e-03,9.794553854725367853e-03,9.454695220144039222e-03,7.389706370159682645e-03,4.439238921288161943e-03,2.920970521086257640e-03,1.157900443766774748e-03,1.013595458543699139e-02,4.151369443344451321e-02,8.144912640641539803e-02,8.433622492619745337e-02,5.126562481634512614e-02,2.766483434111609990e-02,1.555291960678133537e-02,4.569121168856504073e-03,6.431455536094098785e-03,7.402318282836878663e-03,6.249103267977742203e-03,7.777784536273077420e-03,1.304122014349378723e-02,2.235804165905584673e-02,3.256868985722071591e-02,3.270438975245978236e-02,2.304471058883434190e-02,1.536091370341429591e-02,1.213711343085881883e-02,7.381883945041948017e-03,1.177730336232076999e-02,1.181118558187147817e-02,8.086495089282839987e-04,1.649966159804276342e-02,2.331380791899188842e-02,2.307446131890663124e-02,2.045292949040208863e-02,1.680678459328958235e-02,1.374057722346079882e-02,9.648352903833279717e-03,6.275414085091196234e-03,6.519542920869958111e-03,8.013250768070179914e-03,9.168836278977321799e-03,8.920584676262577686e-03,7.236277038584532431e-03,5.850304649275549738e-03,4.621572173101059534e-03,1.907481854614133084e-03,2.065679992323519749e-03,6.180988428410158150e-03,8.606535260832857276e-03,6.915527374976282102e-03,3.387304308781723117e-03,3.083923101519461373e-03,4.641544213925275116e-03,5.302925880794199728e-03,3.612478189525926767e-03,1.513875586976515600e-03,1.340147107289705848e-03,1.432839506347714830e-03,1.627491575281147162e-03,2.763044031095731115e-03,2.730153382798962153e-03,1.622489957729140965e-03,5.439680741514543250e-04,1.621915629058388528e-03,5.032115697059718305e-03,1.443238105822980399e-02,3.006532871251525046e-02,3.869150302110569567e-02,3.037476466811660572e-02,1.706176897984333987e-02,9.877657551237775668e-03,6.030437672673079168e-03,4.996497782324798610e-03,3.860991903974916005e-03,4.554151600004964322e-03
8.848417953088424381e-01,1.000000000000000000e+00,7.927005944971984297e-01,6.853299512673747262e-01,6.731990278912735048e-01,5.067016029513321529e-01,3.423831031601715091e-01,2.156383837619971489e-01,1.264227567910862771e-01,9.719102249095785961e-02,9.315828376320595128e-02,8.801044810156521958e-02,7.915780979399285322e-02,6.019814973202614050e-02,3.174602631560952126e-02,1.329153101627770193e-02,1.587577850367224291e-02,2.186552027202811818e-02,2.236559242172496062e-02,1.718191682115984692e-02,1.305031201993369153e-02,1.342815901968596320e-02,1.132478895039547642e-02,4.696791463276448961e-03,2.817756191808131264e-03,6.341933834633946276e-03,8.255371599406353608e-03,8.630713403269098596e-03,7.871744469668403091e-03,5.945330709638664210e-03,1.295488201930046490e-03,1.291500138184585589e-02,5.536744908704376023e-02,1.144842369529208426e-01,1.184214212645897102e-01,6.312502731071645279e-02,2.153215942812165828e-02,1.475053463565805315e-02,1.454746740362940736e-02,1.125209745668424161e-02,7.789965650660018309e-03,2.146929621692021325e-03,9.193166363007406264e-03,2.560210346683095689e-02,3.111150867523182137e-02,1.844685778969850504e-02,4.673017712521870294e-03,1.397555441979956431e-02,1.711117008975513235e-02,8.592665086641096406e-03,1.593606101715292975e-02,2.581482919738639983e-02,2.638570678358930291e-02,2.846367499605800822e-02,2.931231704043521513e-02,3.072458013830543094e-02,3.185188569275646669e-02,2.491297655511179321e-02,1.533672422055284978e-02,7.098038342417034921e-03,6.856232730658104197e-04,5.210823552481864789e-03,4.226075558307019683e-03,1.537767887486443706e-03,3.456138589100357129e-03,2.170559350125077658e-03,1.835065522340085338e-03,4.021619060118255574e-03,4.111974146513713499e-03,2.466577259486367035e-03,3.301617137326527934e-03,4.084248000034360060e-03,6.964446741191037370e-03,6.592637514709914597e-03,2.407178989149087994e-03,7.624317844834439632e-04,2.564724579755047786e-03,4.660641591135943236e-03,5.047018267482701256e-03,3.195506148761502116e-03,1.523698307736721502e-03,8.421623576565661793e-04,1.438142721659569669e-03,1.559791354175894601e-03,1.993407244653957241e-03,2.875190451327292070e-03,3.257111564815679070e-03,3.451299116927654311e-03,5.420931870721711239e-03,7.761556749976106576e-03,4.352349988669040014e-03,1.580344554540409618e-02,2.742327112988614604e-02,2.300804456960421629e-02,1.476982268145157241e-02,1.201888771947797786e-02,1.168131353954884183e-02,1.198450629621352140e-02,1.104140848257502937e-02
8.895201897450414341e-01,1.000000000000000000e+00,7.896292923478732684e-01,6.943290367710811539e-01,6.963612030994570379e-01,5.253000263831204553e-01,3.446999551159926622e-01,1.983465079644031182e-01,9.882072112163453603e-02,7.878819339846110381e-02,6.370612267838968168e-02,2.681709408455363111e-02,1.591233820368748858e-02,2.569731946844227427e-02,1.739008315842953400e-02,3.354126155237308060e-03,6.282709980039271995e-03,7.893619139612718244e-03,5.848919139723552339e-03,3.717942233043339088e-03,4.295215260200601314e-03,6.453011494305609282e-03,5.522396708971670162e-03,4.011212148433224156e-03,3.206231946435720084e-03,1.263675012002428910e-03,2.572644609997158487e-03,5.325765312855809501e-03,7.266182130181058144e-03,3.808674696151941388e-03,3.108279343708671150e-03,8.125547947330086229e-03,4.358319318786695734e-02,1.062776890021875226e-01,1.355884053377653387e-01,9.979658693525335356e-02,4.761240666360547907e-02,2.335379697456575407e-02,2.266581654420835382e-02,2.898249726268011320e-02,2.882974696994473549e-02,1.836204039092068085e-02,2.566610733790785845e-02,4.202341679737259250e-02,4.493480154099838836e-02,3.207344497036294928e-02,1.505233146096618749e-02,1.198006406686414303e-02,9.472230644520690176e-03,6.450152144273345670e-03,6.874833730429916537e-03,8.770893562693615753e-03,1.700838164708311576e-02,2.727295615237990828e-02,2.445847880611109679e-02,1.805818347578613814e-02,2.207830440557007751e-02,2.726705569886513775e-02,2.129903866296632350e-02,1.388193047889018511e-02,1.236258832693781784e-02,1.027391299280757883e-02,4.327112401391105395e-03,3.249016622642907255e-03,5.044895232099518186e-03,3.786795815725192606e-03,3.026084288312152863e-03,1.392772489069304389e-03,3.177217590057936514e-03,2.858926062174554483e-03,2.963032367905057540e-03,4.666650672042509801e-03,6.614286961714918242e-03,6.814773278823665209e-03,5.968943952573099385e-03,5.741531417352225934e-03,4.760275995884059690e-03,3.424487426488465568e-03,5.183155355759187788e-03,6.631456125989905123e-03,4.601714562950977305e-03,3.556361447053361848e-03,4.529781938491512019e-03,4.823213829687455698e-03,3.992686333041479442e-03,2.630953832968776964e-03,1.904937473113645476e-03,2.064136753144444215e-03,5.655726338036563827e-03,1.727855550305277404e-02,2.998890608519005560e-02,2.833815768535302357e-02,2.445715331475819404e-02,2.833222893832794409e-02,2.910036758535913815e-02,2.549675068178204954e-02,1.820884937724789182e-02,1.062162384853857118e-02,6.687400884355276971e-03
8.900664416305841264e-01,1.000000000000000000e+00,7.947628276174903972e-01,7.009283731716183796e-01,6.902896068225867765e-01,5.156494307979443414e-01,3.387309907661439357e-01,1.938089750333342742e-01,8.752370073986912025e-02,5.121817900276496444e-02,5.961117431462874261e-02,8.064035198216842892e-02,7.518111272990088412e-02,4.848138372125559981e-02,2.245456284314869058e-02,1.965278880958012606e-02,2.620125912267544377e-02,2.807562175223465850e-02,2.237777075130198412e-02,1.334649612461116970e-02,1.078235418809441945e-02,1.394047882842542815e-02,1.453938721177255172e-02,1.209827847276701528e-02,7.525528363689319190e-03,2.445278476030674896e-03,5.254951177769903725e-03,6.046960201073269675e-03,2.683867949840263237e-03,2.674072226083820062e-03,4.401220717095375226e-03,5.442603174530989338e-03,2.806061926941857618e-02,6.798137969122422519e-02,8.846165144885362319e-02,6.638781958754871870e-02,3.249570963135048340e-02,1.402486054656332595e-02,3.902311280288861019e-03,1.275134432786940303e-02,3.336348043922497675e-02,5.690014127064482730e-02,6.818614695160422901e-02,5.827241103410760181e-02,3.233613044777471773e-02,1.200185098525370295e-02,1.276516532066996994e-02,1.142436766050874616e-02,6.901622837281845904e-03,1.615518134242666798e-02,2.369919404225794002e-02,1.652642068977087236e-02,6.353178981267169206e-03,8.909530025444098791e-03,1.976887696743997655e-02,2.643379180057139552e-02,2.540689944827368568e-02,2.114446312300745021e-02,1.384964011863499232e-02,3.678262281508205053e-03,3.559111041370824086e-03,5.740282601354854998e-03,4.329747258420274872e-03,3.441048721480688063e-03,6.247174716281893476e-03,7.658771616239882889e-03,9.788187084267227153e-03,9.034932312221482034e-03,4.370197549770360457e-03,5.289082513032596945e-03,1.178118723970778686e-02,1.057497517964871986e-02,7.129596384110041714e-03,7.395404989234730109e-03,7.312360694992475416e-03,5.152093639432166888e-03,3.798052186639377242e-03,1.694425415246282075e-03,1.043415519705390496e-03,2.667674617186588815e-03,3.041153289138706466e-03,2.052752609541599622e-03,1.366451165085802314e-03,2.289222813641164471e-03,2.146944439088656949e-03,1.694218836808160031e-03,1.290836454154419650e-03,1.762879951128658654e-03,7.870723887723765633e-03,1.830471796438074006e-02,3.134108328653924941e-02,3.633262388434525814e-02,2.578624034286071398e-02,1.372166056155933213e-02,1.335297105164235873e-02,1.023921092356264162e-02,2.597007626807823662e-03,4.570989679977939535e-03,6.367473453841657194e-03
8.923573389164923819e-01,1.000000000000000000e+00,8.134946912068203861e-01,7.105140458420754479e-01,6.713282723082586445e-01,4.942556675283575895e-01,3.455785767501892702e-01,2.626040616220754464e-01,1.977414717363468744e-01,1.516259144597195963e-01,1.165825493580178451e-01,9.221268538954488503e-02,7.974324602466643930e-02,5.624502470875270693e-02,2.255746232915908922e-02,5.048570512120272025e-03,6.452669910681221692e-03,6.345325924530785880e-03,7.051632213560973979e-03,6.465974658935121078e-03,4.737455104028979666e-03,8.737574799474158438e-03,1.010207606840194186e-02,7.100746935235777504e-03,4.400577353789314819e-03,3.167914297416053997e-03,3.842875225723262067e-03,5.075784477361898125e-03,4.183006185308870209e-03,3.462276949686661151e-03,2.726636415117477449e-03,3.342538363333466978e-03,5.487739222441372772e-03,1.014156289652379077e-02,2.400080564793722476e-02,3.145777361601943822e-02,2.778684887714118895e-02,2.512902497721098555e-02,2.151859852497428963e-02,9.260195511917404879e-03,1.915839645014169937e-02,3.665266040303346434e-02,3.465241702383525801e-02,2.112973224213885587e-02,1.168535441232580047e-02,9.003388658644913972e-03,8.317144112729163083e-03,1.361427089915116101e-02,2.310897646100957409e-02,2.628989868588662085e-02,1.434462827806990901e-02,1.086582494604849090e-02,1.334816123842688142e-02,8.858133487505559164e-03,3.305995219779515708e-03,7.887602192719795485e-03,2.153615242394516655e-02,2.354813776784845866e-02,1.520170123983377239e-02,2.055396518292822161e-02,2.179560325300595319e-02,1.143996743829780137e-02,1.086262482519056343e-03,4.065456465167860238e-03,4.684940905944469901e-03,3.992015172456678945e-03,2.445419012497543256e-03,4.046061023185444118e-03,4.084904932165155274e-03,9.971758583111191114e-04,3.355689686901994293e-03,2.631716711442294489e-03,3.102166046391338205e-03,3.841713253591612625e-03,3.894769436066546336e-03,3.482706116883669753e-03,5.954809500874465311e-03,8.019533718069736181e-03,6.710235059602551351e-03,3.217098268552882456e-03,3.314543916133804325e-03,4.533669006841647628e-03,4.892581407222506597e-03,4.429074879422316077e-03,3.803058914701704790e-03,4.092103510006990345e-03,4.264059157150702772e-03,5.321307474121128589e-03,8.974390813616566973e-03,1.526368163686413204e-02,1.184631196771571658e-02,1.177760841314526991e-02,2.461026144952112304e-02,1.800652731606470006e-02,7.901619201806210982e-03,6.035970533957708654e-03,3.075347677732799979e-03,5.349544476940734650e-03,7.508916880224578150e-03
