8.921870172318261405e-01,1.000000000000000000e+00,8.048896498945765643e-01,7.368563648227870466e-01,6.753537679584628028e-01,4.256225401786170037e-01,2.352817000386918656e-01,1.305207080291928001e-01,7.390392347994080569e-02,7.285347635788995413e-02,7.079095114481731565e-02,5.707033514689235920e-02,4.287512818865952396e-02,2.827178741591904187e-02,1.440785006816521982e-02,1.029644685006261655e-02,6.808011148093011042e-03,1.462778253561867331e-02,1.611048546886569011e-02,1.438814296224948282e-02,1.399892195436253789e-02,1.490588224635089505e-02,1.031442425340011945e-02,6.432411297655453962e-03,7.187753045245728022e-03,6.773644270205536437e-03,2.475045265034351172e-03,2.784858132291474948e-03,5.747854274207876181e-03,6.259898155864650031e-03,1.096219549993491388e-02,2.983315356441593874e-02,5.645336086340324577e-02,6.073033097951513470e-02,3.750636842072999771e-02,1.662149159451501920e-02,1.001678698294504281e-02,3.887866476913071773e-03,2.713977173044999133e-03,5.412985081652817686e-03,5.356764045887866393e-03,5.243457465149307072e-03,6.632264389795408319e-03,1.137840100668564142e-02,6.884048065619181346e-03,1.643016221953564129e-02,2.930494399197790256e-02,3.080472616797841345e-02,2.792069379314410932e-02,2.042376800317736302e-02,2.021436674316290025e-02,2.443730736594442593e-02,2.265234807716039536e-02,1.233700707868874008e-02,1.235132312462279384e-02,2.798947594716299017e-02,3.036297985715160838e-02,2.539776347381202115e-02,1.927918812717336478e-02,1.266352288259384694e-02,7.250946299617112671e-03,2.665842452494490960e-03,3.896502963854749525e-03,8.129203737098572927e-03,8.043501266837307234e-03,6.065110046210495792e-03,4.628332881562047078e-03,5.454529496826080771e-03,5.533911891331919596e-03,5.728347284784584756e-03,7.809181505108501141e-03,8.379729906334355480e-03,5.338381639554305030e-03,1.102253502090228855e-03,1.740741308623599843e-03,3.132887033702108810e-03,4.952220723890797364e-03,4.484137972821511733e-03,2.498801196595320465e-03,1.874565582197347752e-03,1.656709313255914397e-03,2.519501101071807119e-03,3.473456484108963620e-03,2.619629218987631035e-03,2.088486882227515509e-03,1.979978124577623250e-03,1.455375649790683571e-03,7.468694827054151841e-04,1.871626307215393898e-03,3.420440415208382719e-03,6.305506629908342285e-03,8.917758844484209579e-03,9.242590534157667931e-03,9.066283022421359541e-03,1.113486134198714284e-02,8.782979068391264660e-03,5.980514521019517603e-03,5.014784699638969584e-03,4.104520387676000200e-03,0.000000000000000000e+00
8.890128634587567413e-01,1.000000000000000000e+00,8.111679061178966865e-01,7.288449235941525384e-01,6.509634378385370512e-01,3.971634668930843493e-01,1.972553831551710490e-01,1.176919668270919039e-01,7.861512310482601795e-02,8.049532362609229663e-02,8.122949927939285275e-02,6.613822148267402279e-02,5.254302437920600755e-02,4.389813857270351283e-02,3.382996871562325009e-02,2.875525586035115877e-02,2.662170218248153045e-02,1.917706422175926781e-02,9.576592443381024694e-03,2.483331964224900525e-03,2.574319327843140482e-03,4.673738599991563575e-03,3.238914423340084631e-03,7.037604437798077126e-04,2.067839451742368908e-03,3.964822547615488336e-03,7.154289392729300777e-03,8.792810548966138035e-03,6.834860589411643518e-03,9.133702014079741333e-03,1.688530728067865957e-02,3.146373818950464613e-02,4.221064967180106209e-02,3.677781495617438168e-02,2.156418204896530175e-02,9.825364529297348631e-03,2.741992721668970630e-03,5.676868849689719471e-03,1.304319115141773164e-02,1.540228325358690073e-02,1.074794758858710862e-02,4.829062136081248985e-03,2.831855432192069335e-03,3.661282943732844120e-03,3.594504563345373056e-03,3.211083463446912350e-03,4.703724382691351971e-03,5.829004313636417661e-03,6.141518327723865731e-03,1.412968527748902775e-02,2.113907681468125618e-02,1.520097908481448171e-02,6.913167254376540241e-03,4.387468120072479140e-03,4.324054588633757974e-03,9.814392102852472974e-03,7.497881336141862252e-03,5.174291487691737822e-03,7.922012296352044444e-03,8.000924946460281212e-03,3.506480722935361068e-03,1.951016436200084594e-03,5.925058229947626452e-03,7.335400240033207453e-03,6.468624197512091827e-03,5.437169149462047282e-03,3.189190812621991566e-03,2.570078247163034776e-03,5.466580912167923190e-03,5.770317844109664612e-03,3.860397596143203165e-03,6.579709792745496409e-03,7.684400340454114638e-03,6.070009547322784658e-03,3.230629506761594112e-03,5.189621457140842272e-04,3.577208468651035204e-03,4.579322268829743442e-03,3.925063133732641617e-03,2.763768830761021821e-03,2.278104564038497745e-03,3.026632001979306496e-03,2.667851937820909201e-03,2.403221030125907501e-03,4.721359686801928322e-03,6.051645535746117202e-03,5.074457796940099082e-03,3.502676264676305752e-03,3.170247974161554110e-03,5.773308942489146188e-03,1.300568477304991227e-02,1.689568029548316891e-02,1.300013206784037326e-02,7.196828369265040153e-03,7.012315034602670423e-03,1.047463799892240505e-02,1.215521552943321475e-02,9.007765735794556403e-03,4.879713343309407744e-03,0.000000000000000000e+00
8.899412000877320317e-01,1.000000000000000000e+00,8.112121160280257870e-01,7.355161247064954111e-01,6.707787338455576398e-01,4.350347373983451393e-01,2.394248024304647393e-01,1.310311249729129435e-01,8.758984364120413202e-02,9.942117243828550721e-02,9.092732879199588725e-02,6.602246112429571712e-02,4.263163381748697606e-02,2.662987922224354168e-02,1.870932588862287901e-02,1.931116561194221731e-02,2.082970053228896945e-02,1.588065329907738243e-02,8.002081815127267198e-03,7.099013409493937395e-03,1.151162122993040250e-02,1.228088603501764110e-02,9.525167308736638000e-03,6.396744658643654588e-03,3.647867145401920055e-03,1.139032699956205302e-03,2.250131031106153510e-03,3.559885899538456355e-03,4.654243519825032593e-03,1.203682457706823673e-02,2.797343519238618473e-02,4.778054479910628233e-02,5.413008741417506264e-02,3.626799984330558030e-02,1.331601360978355679e-02,6.254225379517597445e-03,4.530381271976794376e-03,8.819027631871484071e-03,1.322619988939389805e-02,1.300038466136082226e-02,9.281973025724438858e-03,8.018302141915812156e-03,6.087020841131386174e-03,8.955030396487380362e-04,7.925453094465493425e-03,1.220441387546379770e-02,1.264914077780174805e-02,7.888262172493790136e-03,1.178390965734016707e-02,1.458421160030108979e-02,1.462440666880359015e-02,1.260343603996248209e-02,1.424752713711039710e-02,1.625552722019442051e-02,1.312507184301519268e-02,8.308477327464090442e-03,2.789029550850154280e-03,7.604243990084152797e-03,1.339501995100200564e-02,1.288172422286383047e-02,1.084480447708800928e-02,1.015993233723286662e-02,1.023427523568256649e-02,8.672764009539481525e-03,6.417840001178622480e-03,4.476488945077604538e-03,4.537944921457736855e-03,6.448533184525183544e-03,5.008244671017937633e-03,1.748405406987890839e-03,2.819525083882693569e-03,4.810859945440291822e-03,5.982195597752333789e-03,4.502736609850087335e-03,2.895328560639935916e-03,3.240310217749987030e-03,3.096766634415916430e-03,2.319454321878089160e-03,4.949656071591056411e-04,1.265703980318681450e-03,2.173009932754177767e-03,2.646122042562595693e-03,2.516418386446102849e-03,3.181822255886432218e-03,3.721369569423876519e-03,3.390296753905009276e-03,3.394016560758317085e-03,2.750479415682846769e-03,1.826497725444477770e-03,1.095864987689383965e-02,1.628550442579885377e-02,1.442892211230977807e-02,1.091777923000777917e-02,7.142642161084994563e-03,5.227938177804575433e-03,5.986046061883192222e-03,6.263137820275185667e-03,4.525700244244452476e-03,8.063073264162917697e-03,0.000000000000000000e+00
8.908650225925306421e-01,1.000000000000000000e+00,8.111906494833137637e-01,7.354136234435497688e-01,6.557628222773660420e-01,4.005019464023032438e-01,2.033400974648816584e-01,1.074265011174811296e-01,7.594662998145548793e-02,9.345197430606207167e-02,1.044028674381145688e-01,9.009013250976966036e-02,6.405707846409942896e-02,3.911674375935099424e-02,2.353057904748177484e-02,1.423082381509200786e-02,3.569873389725114910e-03,4.380854385825544255e-03,3.598542556984496432e-03,4.569869456500120532e-03,3.986848733323155106e-03,4.651047614290520528e-03,4.964664783172872617e-03,2.509731721210763274e-03,2.445809293748255498e-03,5.541030095556189437e-03,6.655755484555563387e-03,7.197588820751402161e-03,1.043765951353750783e-02,1.216987065494938916e-02,1.699191529569011455e-02,3.878699695228619154e-02,5.078902309105518681e-02,3.621714841800177664e-02,1.286850679380753364e-02,7.203632091290621724e-04,2.323517793204524402e-03,5.473846144126645608e-03,5.804350558889839577e-03,5.574537343974426268e-03,6.277884800852407028e-03,6.400058549238757041e-03,5.983182266192332149e-03,6.208686394282618426e-03,7.786808465570053094e-03,1.259741400052931740e-02,1.646405190423160664e-02,1.459795997182347302e-02,1.394251130334464919e-02,1.686943507215046129e-02,1.182654119968578818e-02,1.408105073350536529e-02,1.619010391723731818e-02,1.082653961028852418e-02,7.164113048507125131e-03,1.210422462150758695e-02,1.589632446854229511e-02,1.523279567172669199e-02,9.896576835452001661e-03,4.949020207738443790e-03,6.188048734659706146e-03,8.138340870629520718e-03,3.305292106818741391e-03,1.038251865015083668e-03,1.862866735188596981e-03,1.006543633098046361e-03,4.055608465861762837e-03,6.994470174491606955e-03,8.314265975558799912e-03,7.465834492059012645e-03,3.485276300251262047e-03,2.087410286241520984e-03,4.298691843440513929e-03,5.339471218336685684e-03,5.022632783534880171e-03,3.584146657441103154e-03,2.533280427720528867e-03,4.007939458940022563e-03,6.081386323930006339e-03,7.376155711867590607e-03,5.992271492031632854e-03,3.973376587858154334e-03,2.777989260083132787e-03,9.726944418441956387e-04,1.230113084136909372e-03,9.525044291777419155e-04,1.483008985170002720e-03,3.297465470147973796e-03,7.977030555960155922e-03,1.799119931409383019e-02,2.390541131467525254e-02,1.754102815566278145e-02,1.366203683554923290e-02,1.460353843847494310e-02,9.524420184397733649e-03,1.368148150471936060e-02,1.273198032337715009e-02,7.479502873358519904e-03,4.707446949865972015e-03,0.000000000000000000e+00
8.903581037160974709e-01,1.000000000000000000e+00,8.119145303240566935e-01,7.380881203590696771e-01,6.621249738134843410e-01,4.104883907672641774e-01,2.129933443699104090e-01,1.115023286783980577e-01,6.901924362549147207e-02,8.289286532237054306e-02,9.510658046767452023e-02,9.056777647953705157e-02,7.277612614480438724e-02,4.539894820679265391e-02,2.192691736956493137e-02,2.096437971762223768e-02,1.746897145949531660e-02,7.599393644885038025e-03,7.692106008830791770e-03,1.222071001633385882e-02,1.156664090029427099e-02,8.816472716443606375e-03,6.301501485593662653e-03,1.417562750067018727e-03,5.870161247708084555e-03,1.115656922624438073e-02,1.152089302550395565e-02,8.689317729459690789e-03,5.762253335466997230e-03,3.957984869848683862e-03,3.760457535566584606e-03,7.210135124263494788e-03,7.482373241934261315e-03,1.658887825854287465e-03,5.498378628382209060e-03,1.331798712881316618e-03,4.000856460300434604e-03,1.816137189079561256e-03,6.168091095119270645e-03,7.162998651898790439e-03,1.093083446125942167e-02,1.218422634394944644e-02,6.235483310545140816e-03,3.249237623147407678e-03,5.036817394112843779e-03,1.712213192969888262e-02,2.637437587230746783e-02,2.581356968043028305e-02,1.719974287367955629e-02,1.067939705470569330e-02,1.219718009687046668e-02,1.221910585581737971e-02,8.955196129508060862e-03,7.093914978391195093e-03,1.072163154993750409e-02,9.445363932928593775e-03,8.456818322190921139e-03,1.160464902414230781e-02,1.454727010887774986e-02,1.430359780558350218e-02,1.118844257856427965e-02,9.596974181330531622e-03,9.905955783476909360e-03,9.643042202167419197e-03,7.763461502352212926e-03,8.429662097871208626e-03,1.013456839263287418e-02,7.877952272584415674e-03,2.254663834238107914e-03,7.523986241510110824e-04,1.898865322545260264e-03,5.256611113367265671e-03,6.326361330433123535e-03,6.772466636501113524e-03,5.438798255299743915e-03,3.092311277522674477e-03,2.474255148650000152e-03,1.834584424834174781e-03,2.811897612941217581e-03,3.242180384828605502e-03,2.282874599444812639e-03,1.216332705347163579e-03,4.299558858673202403e-04,1.825568085234337235e-03,2.026051865805533671e-03,1.632783686312134141e-03,2.158881286073044675e-03,1.896343488860576139e-03,1.389902394533095581e-02,3.866628843463217058e-02,5.610268152462225683e-02,4.609995434133504211e-02,1.646685507365776291e-02,6.971207361389464459e-03,7.558429080104850893e-03,6.815528614359945246e-03,6.103179310743651539e-03,5.941681823674632712e-03,7.430414549623802836e-03,0.000000000000000000e+00
8.902657168980726565e-01,1.000000000000000000e+00,8.125261602932795091e-01,7.387024920483410417e-01,6.607058822900675477e-01,4.018970626429096971e-01,2.006128353998442582e-01,1.083308908079461952e-01,7.261768129133396033e-02,7.655775074480825060e-02,7.785604293599707182e-02,6.474622300588724066e-02,5.273360040811765626e-02,4.899266810260518440e-02,4.002444157403934472e-02,2.841519614202886457e-02,1.596960007227354525e-02,1.166558048604589282e-02,1.097838829881233984e-02,7.484417819553775691e-03,8.150610531552164237e-03,1.085078233622366675e-02,1.074808064920899919e-02,8.516229513549555472e-03,8.940703063289362831e-03,1.020412479762033628e-02,1.007568098682611740e-02,7.170561735401316875e-03,4.496290099035886272e-03,6.173106724926477606e-03,5.206737963894813269e-03,1.185368278250522982e-02,2.040371330530284591e-02,1.324186357014116126e-02,3.752995270587046114e-03,6.643377295963827020e-03,9.624577818352979611e-03,1.286727723159043595e-02,1.336029340111535846e-02,1.301853913165055415e-02,9.362152382836786899e-03,2.118305760011185077e-03,5.123046704628061651e-03,1.083123542500681429e-02,1.231735830871033555e-02,5.970663635295126587e-03,7.870982578123032411e-03,8.516982202728220694e-03,6.714112987076590114e-03,3.676483918745585607e-03,1.266272689323599820e-02,2.042755489665177421e-02,2.459739744770532768e-02,2.705591985073074399e-02,1.908932770554197869e-02,1.575422931457412870e-02,1.718718086144480767e-02,1.429502577198990022e-02,1.031588715777265360e-02,9.019359085066999682e-03,7.554195103652239229e-03,5.760142138608532851e-03,4.871068481409621467e-03,2.521900206112385502e-03,5.246082389333987794e-03,7.571378851782596849e-03,6.745800513075865361e-03,6.463237080979671034e-03,6.121073876891036658e-03,4.676156451863725146e-03,1.761899964207848260e-03,5.074270592276912059e-03,9.175317170220043464e-03,1.090433609505110125e-02,1.057483420869113899e-02,6.487222115861548608e-03,2.961238466952771306e-03,3.117866057246317015e-03,5.951262925036502824e-03,7.131551652667445125e-03,5.884965370215669567e-03,3.022315684576265711e-03,1.140780918790930583e-03,3.443355531283543141e-03,5.324798377371270895e-03,7.168501905746940857e-03,8.656979872101754070e-03,1.096197567698211847e-02,3.510708923515262064e-02,7.091170595050863557e-02,7.661384487778295782e-02,4.352966790645772938e-02,1.013555001966202733e-02,4.553056923581748176e-03,9.934705874908446310e-03,1.047787113466444597e-02,9.392253022229880843e-03,8.637354892962360170e-03,5.130441206502630441e-03,0.000000000000000000e+00
8.889648404306017548e-01,1.000000000000000000e+00,8.166817576176021998e-01,7.287154310728823914e-01,6.554385941519195180e-01,4.280507961741492617e-01,2.419389286862362598e-01,1.344754778610193213e-01,7.347692682667594788e-02,6.595847819790169597e-02,5.857834791629448062e-02,4.142904034510113548e-02,3.467374919250810344e-02,2.775615554913320529e-02,1.211630789488681720e-02,3.783122641731536707e-03,1.555719899666887195e-02,2.024943181767783693e-02,1.640976716818638020e-02,1.278059846413089583e-02,1.194088936090135881e-02,1.035286767233258888e-02,7.281267190352070165e-03,4.573586469442738299e-03,5.039709700184359133e-03,5.483702415151722048e-03,5.363241285052693617e-03,5.065092214227398179e-03,6.234619798737043792e-03,1.156644541159312749e-02,1.294343186203938088e-02,1.724341928736038490e-02,2.693529717895181211e-02,2.693883516752416246e-02,1.532176871163502298e-02,5.872465880448742882e-03,1.528255737390937612e-02,1.921764747480324276e-02,1.624245758770380757e-02,1.264227552680805347e-02,1.161707558843816900e-02,1.295075302951904234e-02,1.420784709251434255e-02,1.141185091291031621e-02,5.318785217729935129e-03,3.246320430134103270e-03,5.767389544258232602e-03,4.781756787444534779e-03,4.859453469916695523e-03,9.714893186707002776e-03,8.868994777946451885e-03,1.386998926364668532e-02,1.623082935820331293e-02,6.674983039886880042e-03,7.696462769977258436e-03,1.334724925737260613e-02,1.291178041852010343e-02,1.248426785823080615e-02,1.291390854601004619e-02,1.194839499435827734e-02,6.147513502718408851e-03,6.110673539676838434e-03,6.010109649137292988e-03,5.138278165934131482e-03,6.410512921756405733e-03,2.925798586800573697e-03,2.417521410150272852e-03,6.284600155990567247e-03,6.964922170123034710e-03,5.185348833322521445e-03,4.972093144473487339e-03,7.149201143060174811e-03,7.255084767846489702e-03,6.954725070603718327e-03,5.139275992591797390e-03,3.867069914605598610e-03,4.332785352483225355e-03,4.021743173643566038e-03,3.721251080445279850e-03,2.019443967880614737e-03,6.614368971552157328e-04,1.141664206468989175e-03,1.405454357893896368e-03,1.745015585782138442e-03,1.835125732684912041e-03,3.332709455770189056e-03,6.566238412932403831e-03,9.411369519151198751e-03,2.608640216438060100e-02,5.186516694557471996e-02,5.634433149083586945e-02,3.318596863755296500e-02,9.483233066766577277e-03,1.618414588139588774e-03,6.258011612963933039e-03,1.466914916331866874e-02,1.653848136364188467e-02,1.316665954314384136e-02,9.802194519001768830e-03,0.000000000000000000e+00
8.948178668770275790e-01,1.000000000000000000e+00,8.097924555116073897e-01,7.437418612569511867e-01,6.732373400866026314e-01,4.204552041300530507e-01,2.231396523985016422e-01,1.163727258896160854e-01,6.467933044162901823e-02,7.022847052534327006e-02,7.438729241993560781e-02,6.153602270461049767e-02,4.566955086790828316e-02,2.799668407588503174e-02,1.338545557377961853e-02,2.214226564426726579e-02,2.315197991355184143e-02,1.138764646458822506e-02,4.405763058603094640e-03,7.980230917215213118e-03,1.009581504170540926e-02,1.009778154366277637e-02,5.708683572486546003e-03,2.948550886947530481e-03,4.680965229192999254e-03,4.277917845835089473e-03,2.853416903645269835e-03,7.270562739686526818e-04,5.108879246440525303e-04,5.545067826595612148e-03,1.128100302005292585e-02,1.432007526348501314e-02,1.876804503087540002e-02,2.076469660705012113e-02,1.918814385358338925e-02,1.680651540330998714e-02,8.062893615343303885e-03,4.975909214993990207e-03,1.532883347486010440e-02,1.862420488038022889e-02,1.819591142630985411e-02,1.624159948485652538e-02,1.048877239310619554e-02,3.657474843371426917e-03,8.947444483106475541e-03,1.356680123641124808e-02,1.458435648322297176e-02,1.594156937162642673e-02,1.751121909880359179e-02,1.649361426114086954e-02,1.722052866724472706e-02,1.595099570783756193e-02,2.667358985745732144e-02,3.822863364771836303e-02,4.126497505661048254e-02,3.798004594396080930e-02,2.626793921294845111e-02,1.307029361625227509e-02,6.096410411028110876e-03,1.143159099301588148e-03,7.347715713843037087e-03,1.016191891333724853e-02,1.182789199683909921e-02,1.033431433823833387e-02,5.732009821479348670e-03,6.719642501632248389e-03,7.770968152956306968e-03,5.715137264138532569e-03,3.459117469689662432e-03,3.423616994260430049e-03,6.999859904049449653e-03,1.176375859348060583e-02,1.028382033762515087e-02,3.920112529741867462e-03,9.184663752107974886e-04,2.303055796437078213e-03,1.753608163235111875e-03,8.905054630238580645e-04,1.683478809164492326e-03,3.572687130083453729e-03,4.656800178729538983e-03,3.442575102936922676e-03,6.835597090276277670e-04,4.171734350085999545e-04,3.180313292641426866e-03,7.002500773933218771e-03,9.934537826619790207e-03,1.891979371325413703e-02,3.455456810340769291e-02,3.800276262968817209e-02,1.897851245032737208e-02,1.484163303817666833e-02,2.043891644263575239e-02,1.461083640513817852e-02,7.382740100939698055e-03,4.999911347546713743e-03,7.890603219768093854e-03,1.020052319310584335e-02,8.833594780015038839e-03,0.000000000000000000e+00
8.931081555975630693e-01,1.000000000000000000e+00,8.158882933574133078e-01,7.493574859951876999e-01,6.832586075635813661e-01,4.316616849319400151e-01,2.258179056344532809e-01,1.132377443089321173e-01,5.948658105458692891e-02,7.566700353501153165e-02,8.273631206542977901e-02,6.816762696394731980e-02,5.324542687976277500e-02,4.035197991791401179e-02,2.454485323574895003e-02,1.459782137392099180e-02,1.753853468352821812e-02,2.437542725228209958e-02,2.178862343191461173e-02,1.272320550582939185e-02,4.959974540061210836e-03,6.267408808607198047e-03,8.744083693126247087e-03,8.908588706255996664e-03,6.101556930521516778e-03,2.212186631139165770e-03,3.663073470734256026e-03,7.842715397794828430e-03,1.108308875137304327e-02,9.716662278452657675e-03,3.561418917598364701e-03,3.152488991434096444e-03,7.317465743594648957e-03,9.566841717017347813e-03,9.372645501343018076e-03,6.739545658431455623e-03,2.439608225429710717e-03,3.243996666211911017e-03,8.340836287998846035e-03,1.235279201246799324e-02,1.216295286936649490e-02,1.052910191875157039e-02,1.285813132719574627e-02,1.444421066726834547e-02,9.360587874435423450e-03,5.596501742220377426e-03,5.676495302384777959e-03,6.236035972218955531e-03,7.783314287603106639e-03,5.478919837451175744e-03,6.804563090237216588e-03,3.271002121415018515e-03,8.744216072701860992e-03,1.718004101916579054e-02,1.974238858407326158e-02,2.216287131792902404e-02,2.356089856086128823e-02,1.960449637111199780e-02,1.031480811779367582e-02,2.025940265982093067e-03,3.685711350337494193e-03,5.014155588119038887e-03,4.008331646565402306e-03,2.669683121378544754e-03,6.707412469935862629e-04,4.385855478277646789e-03,9.318747540837370169e-03,1.000793595663290909e-02,7.001922796458249880e-03,7.179408698764859313e-03,1.377670731906668021e-02,2.108508360159615236e-02,1.874684317033523118e-02,8.978908326278766880e-03,3.591842120641472545e-03,5.900917551140223184e-03,6.844863942940126664e-03,3.535134169010767727e-03,1.602021151896701294e-03,3.062998378226074528e-03,4.797412052731138930e-03,5.999540084347485848e-03,5.115424324973541492e-03,2.697937148095566270e-03,5.744362304196031031e-04,1.838502221797651747e-03,7.248137246460402416e-03,2.420870902943998357e-02,4.485270184502462842e-02,5.221950517476359882e-02,4.003321263711687172e-02,1.606195336168980345e-02,2.233331992746427890e-03,3.038846565372133220e-03,3.122407478425514270e-03,3.996939977613181080e-03,1.053893652225585884e-02,9.188406898372422985e-03,2.680367465850415874e-03,0.000000000000000000e+00
8.935544675224421640e-01,1.000000000000000000e+00,8.091978295040813673e-01,7.289306634713005328e-01,6.686692997705108166e-01,4.365107527971314738e-01,2.485925009066270730e-01,1.400212011575774351e-01,6.911240292809285590e-02,6.076686289394518659e-02,6.870576962373968477e-02,6.243924128097783077e-02,4.964076834564704055e-02,3.611826117428142829e-02,2.202680443604983218e-02,8.249006259180321002e-03,8.760807367319324926e-03,1.425720341209314040e-02,1.132526823311811454e-02,8.384435102626383932e-03,1.159352830102295014e-02,1.280133039199439493e-02,1.017902486462814518e-02,4.607630034395590254e-03,5.175212634320441006e-03,6.348356133957734106e-03,2.497068960695658299e-03,3.280658330401157487e-03,5.318098028718901658e-03,8.562532421163641591e-03,1.086781154120699915e-02,9.924909831539078034e-03,9.635516847963699477e-03,1.621772046871474207e-02,2.292760999801501595e-02,2.194655302304656178e-02,1.678689762759907889e-02,1.641621564711909578e-02,2.072699092483064678e-02,1.800403983019801743e-02,8.738223514713773163e-03,5.093929175538777603e-03,3.702746692372283453e-03,1.054308623546069273e-02,1.365561481588266346e-02,1.027304924759249970e-02,8.307178630058191515e-03,1.024115673122676096e-02,8.916850052603411680e-03,1.655170519934886716e-02,1.675256594198125046e-02,1.151481002218759410e-02,1.380617443798850229e-02,2.205187019706262783e-02,2.498582050436904192e-02,2.220701619514705086e-02,2.610556038136990775e-02,3.106221694942555567e-02,2.706411157873102324e-02,1.523757047842387753e-02,3.960995662804091266e-03,5.237228114915507687e-03,9.330934801166671996e-03,1.090902440932773471e-02,8.197967024470682873e-03,4.510863512068454852e-03,3.847719099002150974e-03,2.595324428235339966e-03,9.755411564623311721e-04,1.906228425755440280e-03,2.959489599589123186e-03,5.395584727694115179e-03,6.868759572122237061e-03,6.302088447260632137e-03,4.868443414622547309e-03,3.364119759030312178e-03,2.756373374925064415e-03,2.233207342284966937e-03,1.479436248024863874e-03,2.300010588209364798e-03,3.569617817219568681e-03,3.885357884724384338e-03,3.530763226877917625e-03,3.225018431762283980e-03,2.593605339623361681e-03,1.224650410658434645e-03,6.413081602762975980e-03,1.663187896744541816e-02,1.900395180150767083e-02,6.319288805909908414e-03,2.106699903703482951e-02,2.719797790403134449e-02,1.992635551275069236e-02,1.095876189515808050e-02,6.267051592898005910e-03,4.054482609181682407e-03,1.848735685344324916e-03,5.099922138973338919e-04,7.162219847995964297e-04,0.000000000000000000e+00
