0.000000000000000000e+00, -8.619275935334854699e-01
1.000000000000000000e+00, -1.077719456574902868e+00
2.000000000000000000e+00, -1.745572405517855419e+00
3.000000000000000000e+00, -2.845664794269842535e+00
4.000000000000000000e+00, 2.559707244055851039e+00
5.000000000000000000e+00, 1.975881817276287533e+00
6.000000000000000000e+00, 1.487721023079284333e+00
7.000000000000000000e+00, 1.124554341364260024e+00
8.000000000000000000e+00, 9.076961130169559633e-01
9.000000000000000000e+00, 8.571227676945811780e-01
1.000000000000000000e+01, 6.314921411815561658e-01
1.100000000000000000e+01, 2.376232580275903228e-01
1.200000000000000000e+01, -2.608404667517485453e-01
1.300000000000000000e+01, -8.079827153144790719e-01
1.400000000000000000e+01, -1.320478326755428977e+00
1.500000000000000000e+01, -1.760183060245319009e+00
1.600000000000000000e+01, 1.585783600070178878e-01
1.700000000000000000e+01, -7.818286487158450371e-02
1.800000000000000000e+01, -5.463321334373474336e-01
1.900000000000000000e+01, -9.099448176348966522e-01
2.000000000000000000e+01, -1.315624418692266540e+00
2.100000000000000000e+01, -1.754677921653587491e+00
2.200000000000000000e+01, 1.346789493491414191e+00
2.300000000000000000e+01, 1.291552456498929358e+00
2.400000000000000000e+01, 1.302306796866708138e+00
2.500000000000000000e+01, 1.345000027404326781e+00
2.600000000000000000e+01, 1.368333672275724666e+00
2.700000000000000000e+01, 1.377411409212057070e+00
2.800000000000000000e+01, 1.588089023239586783e+00
2.900000000000000000e+01, 2.451574493062786519e+00
3.000000000000000000e+01, 2.945597798351050844e+00
3.100000000000000000e+01, -2.980550043777793867e+00
3.200000000000000000e+01, -2.321152329110652168e+00
3.300000000000000000e+01, 1.221681304811444768e+00
3.400000000000000000e+01, 1.237105418524892864e+00
3.500000000000000000e+01, 1.030623290051138286e+00
3.600000000000000000e+01, 4.551448371653772362e-01
3.700000000000000000e+01, -4.694234395798336790e-01
3.800000000000000000e+01, -1.295540636280539504e+00
3.900000000000000000e+01, -1.928254140164946451e+00
4.000000000000000000e+01, -2.509954886198180635e+00
4.100000000000000000e+01, -3.045836159873563709e+00
4.200000000000000000e+01, 2.885606990628906132e+00
4.300000000000000000e+01, 2.535298812787587064e+00
4.400000000000000000e+01, 1.944838448238488171e+00
4.500000000000000000e+01, 1.518906782968919789e+00
4.600000000000000000e+01, 1.643971113706510501e+00
4.700000000000000000e+01, 1.148371202734729701e+00
4.800000000000000000e+01, -1.619990497460470080e-01
4.900000000000000000e+01, -6.753578964458063494e-01
5.000000000000000000e+01, -1.453064256136372689e+00
5.100000000000000000e+01, 2.574957156811997105e+00
5.200000000000000000e+01, 1.491471466387777278e+00
5.300000000000000000e+01, 8.063911956986153928e-01
5.400000000000000000e+01, 6.751751922075474033e-01
5.500000000000000000e+01, 1.019930590486016087e+00
5.600000000000000000e+01, 1.140845622270655335e+00
5.700000000000000000e+01, -8.634900913759546714e-01
5.800000000000000000e+01, -9.147600859455274902e-01
5.900000000000000000e+01, -1.058703347883226176e+00
6.000000000000000000e+01, -1.428742453387737976e+00
6.100000000000000000e+01, -2.019561737695663606e+00
6.200000000000000000e+01, 2.640471859621124739e+00
6.300000000000000000e+01, 1.658843175506984124e+00
6.400000000000000000e+01, 1.157134469615912264e+00
6.500000000000000000e+01, 8.865004011437516152e-01
6.600000000000000000e+01, 8.138300340544785128e-02
6.700000000000000000e+01, 8.786487070842426139e-02
6.800000000000000000e+01, 7.684014314801664858e-01
6.900000000000000000e+01, 6.957653787512766419e-01
7.000000000000000000e+01, 5.062190944163786899e-01
7.100000000000000000e+01, 7.430925727213402165e-01
7.200000000000000000e+01, 1.242523064071567873e+00
7.300000000000000000e+01, -1.810426927306737488e+00
7.400000000000000000e+01, -1.507599382502992080e+00
7.500000000000000000e+01, -1.422531517109463683e+00
7.600000000000000000e+01, -1.447676310856127024e+00
7.700000000000000000e+01, -1.464557160457490292e+00
7.800000000000000000e+01, -1.306262078489726308e+00
7.900000000000000000e+01, -9.586745223320647380e-01
8.000000000000000000e+01, -8.310805108922540985e-01
8.100000000000000000e+01, -7.726628300599609478e-01
8.200000000000000000e+01, -6.933024067801863977e-01
8.300000000000000000e+01, -8.175300110922314456e-01
8.400000000000000000e+01, -1.295597425729249963e+00
8.500000000000000000e+01, -2.851281177651288523e+00
8.600000000000000000e+01, 2.651867061725398322e+00
8.700000000000000000e+01, 2.516138996247844872e+00
8.800000000000000000e+01, 2.774539191776164593e+00
8.900000000000000000e+01, -2.957885363689718439e+00
9.000000000000000000e+01, -3.028365662847620321e+00
9.100000000000000000e+01, 3.080437494454749903e+00
9.200000000000000000e+01, 3.019529341391737898e+00
9.300000000000000000e+01, -3.031103173978422660e+00
9.400000000000000000e+01, -1.356757867373343807e+00
9.500000000000000000e+01, -2.879796619497042798e+00
9.600000000000000000e+01, 2.279033031903630935e+00
9.700000000000000000e+01, 1.655204477935159790e+00
9.800000000000000000e+01, 7.825326711921821998e-02
