0.000000000000000000e+00, 9.617133803607100240e-02
1.000000000000000000e+00, 1.086497275765958975e-01
2.000000000000000000e+00, 8.682088640564986082e-02
3.000000000000000000e+00, 7.464468364179453752e-02
4.000000000000000000e+00, 7.023495855398827203e-02
5.000000000000000000e+00, 4.895654998274413111e-02
6.000000000000000000e+00, 2.933116720037725125e-02
7.000000000000000000e+00, 1.521767467079867923e-02
8.000000000000000000e+00, 5.402437885900997043e-03
9.000000000000000000e+00, 3.924353504379148039e-03
1.000000000000000000e+01, 5.752408850107196964e-03
1.100000000000000000e+01, 5.507075584246250502e-03
1.200000000000000000e+01, 5.101179836766838067e-03
1.300000000000000000e+01, 4.208833749310761374e-03
1.400000000000000000e+01, 2.754249973278034835e-03
1.500000000000000000e+01, 1.780278090198393181e-03
1.600000000000000000e+01, 1.320697473666489945e-03
1.700000000000000000e+01, 1.222601805266941479e-03
1.800000000000000000e+01, 9.796566282905009790e-04
1.900000000000000000e+01, 9.579680357512046366e-04
2.000000000000000000e+01, 1.376074792510355218e-03
2.100000000000000000e+01, 1.467846469868007431e-03
2.200000000000000000e+01, 1.480522296419860837e-03
2.300000000000000000e+01, 3.179919756958956255e-03
2.400000000000000000e+01, 6.488769406173535911e-03
2.500000000000000000e+01, 7.384122439134184653e-03
2.600000000000000000e+01, 4.916711563169990501e-03
2.700000000000000000e+01, 2.358300631008724679e-03
2.800000000000000000e+01, 1.630128248407550391e-03
2.900000000000000000e+01, 1.769670599449695491e-03
3.000000000000000000e+01, 1.546770961881322685e-03
3.100000000000000000e+01, 7.861019674250051097e-04
3.200000000000000000e+01, 2.526433238544968088e-04
3.300000000000000000e+01, 6.046120191036766798e-04
3.400000000000000000e+01, 1.128122142394549776e-03
3.500000000000000000e+01, 1.758851404995346581e-03
3.600000000000000000e+01, 1.731835710641612541e-03
3.700000000000000000e+01, 9.966067372418931092e-04
3.800000000000000000e+01, 3.473608978272030539e-04
3.900000000000000000e+01, 6.862557328448602983e-04
4.000000000000000000e+01, 5.882963294264166804e-04
4.100000000000000000e+01, 2.484005063783647159e-04
4.200000000000000000e+01, 3.291731753097856101e-04
4.300000000000000000e+01, 2.591330644130303978e-04
4.400000000000000000e+01, 1.652407676441586173e-04
4.500000000000000000e+01, 8.500897118369285391e-04
4.600000000000000000e+01, 1.242652151750361965e-03
4.700000000000000000e+01, 7.811904721078535363e-04
4.800000000000000000e+01, 2.024623211073759191e-04
4.900000000000000000e+01, 1.095093724379673974e-03
5.000000000000000000e+01, 1.463637694898261600e-03
5.100000000000000000e+01, 9.020298887066181088e-04
5.200000000000000000e+01, 3.289968549882570244e-04
5.300000000000000000e+01, 8.811092595118352353e-04
5.400000000000000000e+01, 1.168777683711620273e-03
5.500000000000000000e+01, 8.816091914685125893e-04
5.600000000000000000e+01, 1.603089947752193761e-04
5.700000000000000000e+01, 9.829411048461779432e-04
5.800000000000000000e+01, 1.021621685485091116e-03
5.900000000000000000e+01, 6.328487090218043584e-04
6.000000000000000000e+01, 4.197212530462695549e-04
6.100000000000000000e+01, 8.899990922771315073e-04
6.200000000000000000e+01, 1.377895391118601773e-03
6.300000000000000000e+01, 7.269320145385697960e-04
6.400000000000000000e+01, 8.391047566437953836e-04
6.500000000000000000e+01, 1.227560149691971211e-03
6.600000000000000000e+01, 1.071697646856746696e-03
6.700000000000000000e+01, 1.268494888298760505e-03
6.800000000000000000e+01, 1.572387830706588113e-03
6.900000000000000000e+01, 1.591543299582186917e-03
7.000000000000000000e+01, 1.205750966284823865e-03
7.100000000000000000e+01, 6.783209154567593864e-04
7.200000000000000000e+01, 5.661251112247323372e-04
7.300000000000000000e+01, 7.644404511669248030e-04
7.400000000000000000e+01, 6.263339640879780380e-04
7.500000000000000000e+01, 1.616942413382749266e-04
7.600000000000000000e+01, 3.239674796279058428e-04
7.700000000000000000e+01, 4.874484239877314518e-04
7.800000000000000000e+01, 5.273961158154778306e-04
7.900000000000000000e+01, 6.133423094789846588e-04
8.000000000000000000e+01, 5.729160773409116983e-04
8.100000000000000000e+01, 5.125820737697272308e-04
8.200000000000000000e+01, 4.969568186590652380e-04
8.300000000000000000e+01, 5.784412552674542693e-04
8.400000000000000000e+01, 5.835264342025505519e-04
8.500000000000000000e+01, 3.768783944953380677e-04
8.600000000000000000e+01, 2.466338725783788098e-04
8.700000000000000000e+01, 3.177312531987389640e-04
8.800000000000000000e+01, 3.371651969530282153e-04
8.900000000000000000e+01, 3.076047444596733825e-04
9.000000000000000000e+01, 2.390338055511347624e-04
9.100000000000000000e+01, 2.592401813129464189e-04
9.200000000000000000e+01, 2.964187340175960064e-04
9.300000000000000000e+01, 2.740230790601312465e-04
9.400000000000000000e+01, 2.410664322285496221e-04
9.500000000000000000e+01, 2.080357270614571514e-04
9.600000000000000000e+01, 2.162233778803751094e-04
9.700000000000000000e+01, 2.931479015290296012e-04
9.800000000000000000e+01, 4.643960316912676693e-04
