0.000000000000000000e+00, -8.107602968150247058e-01
1.000000000000000000e+00, -1.005595954781040469e+00
2.000000000000000000e+00, -1.619347647142918900e+00
3.000000000000000000e+00, -2.910080560679462192e+00
4.000000000000000000e+00, 2.335855242482114402e+00
5.000000000000000000e+00, 1.690081093082755226e+00
6.000000000000000000e+00, 1.109952742702619899e+00
7.000000000000000000e+00, 5.533169793700628558e-01
8.000000000000000000e+00, 2.283517393222376790e-01
9.000000000000000000e+00, 1.403201738445672975e+00
1.000000000000000000e+01, 1.227469283114271947e+00
1.100000000000000000e+01, 8.704325379067140434e-01
1.200000000000000000e+01, 3.915104912854125430e-01
1.300000000000000000e+01, -3.107365561617015381e-01
1.400000000000000000e+01, -1.321308274147289463e+00
1.500000000000000000e+01, 2.103047003340972942e+00
1.600000000000000000e+01, 1.249433916797654920e+00
1.700000000000000000e+01, 5.440531495668800011e-01
1.800000000000000000e+01, -2.080930605178611115e-01
1.900000000000000000e+01, -6.738891953136817436e-01
2.000000000000000000e+01, -1.277302595504449023e+00
2.100000000000000000e+01, -2.898234330292223770e+00
2.200000000000000000e+01, 2.716015803563680997e+00
2.300000000000000000e+01, 2.357113856213763015e+00
2.400000000000000000e+01, 2.189967310629787001e+00
2.500000000000000000e+01, 2.350131902997463662e+00
2.600000000000000000e+01, 2.943741674377537088e+00
2.700000000000000000e+01, 3.017543603692747656e+00
2.800000000000000000e+01, 2.590560566164264777e+00
2.900000000000000000e+01, 1.536262135701754517e+00
3.000000000000000000e+01, 8.744844824907918035e-01
3.100000000000000000e+01, 5.977848801482521512e-01
3.200000000000000000e+01, 3.448493222990798857e-01
3.300000000000000000e+01, 2.091806549901359391e-01
3.400000000000000000e+01, 4.180094140013089210e-01
3.500000000000000000e+01, 6.413854656319306624e-01
3.600000000000000000e+01, 3.609143423851126076e-01
3.700000000000000000e+01, -1.468924298816457474e-01
3.800000000000000000e+01, -3.788832280235114314e-01
3.900000000000000000e+01, -1.800570050911161346e-01
4.000000000000000000e+01, 1.140006603315733891e+00
4.100000000000000000e+01, 1.028930510866570280e+00
4.200000000000000000e+01, 9.828245618749796575e-02
4.300000000000000000e+01, -7.291699558859661146e-01
4.400000000000000000e+01, -1.134758694504148124e+00
4.500000000000000000e+01, -1.505254458063501000e+00
4.600000000000000000e+01, -1.831160778876697925e+00
4.700000000000000000e+01, -1.654431663751319226e+00
4.800000000000000000e+01, -9.305182761061293606e-01
4.900000000000000000e+01, -1.459152299489882287e-01
5.000000000000000000e+01, 1.688746683815076866e+00
5.100000000000000000e+01, 1.936420058933880028e+00
5.200000000000000000e+01, 2.049549301270139789e+00
5.300000000000000000e+01, 2.230977112139681751e+00
5.400000000000000000e+01, 2.252521507150333058e+00
5.500000000000000000e+01, 2.060535637704352219e+00
5.600000000000000000e+01, 2.523705433516973518e+00
5.700000000000000000e+01, -2.142113595653183378e+00
5.800000000000000000e+01, -1.926095637022414042e+00
5.900000000000000000e+01, -1.718599433166994928e+00
6.000000000000000000e+01, -1.857753819094929870e+00
6.100000000000000000e+01, -2.769527035922309643e+00
6.200000000000000000e+01, -2.916526092495754785e+00
6.300000000000000000e+01, -2.676896671355450508e+00
6.400000000000000000e+01, -2.704911595675613789e+00
6.500000000000000000e+01, -2.986997684343684067e+00
6.600000000000000000e+01, -3.049758425572714149e+00
6.700000000000000000e+01, -2.674518364070404441e+00
6.800000000000000000e+01, -2.505114006491438783e+00
6.900000000000000000e+01, -2.378794096108296952e+00
7.000000000000000000e+01, -1.919526076946261428e+00
7.100000000000000000e+01, -1.496072884997014629e+00
7.200000000000000000e+01, -1.297502388108213056e+00
7.300000000000000000e+01, -1.167829326140004342e+00
7.400000000000000000e+01, -8.120782302971212285e-01
7.500000000000000000e+01, -3.016101852141112039e-01
7.600000000000000000e+01, -2.573523178838410530e-01
7.700000000000000000e+01, -3.094109776608558460e-01
7.800000000000000000e+01, -6.392877032575561280e-01
7.900000000000000000e+01, -1.273109481191916359e+00
8.000000000000000000e+01, -1.463921212773542146e+00
8.100000000000000000e+01, -1.299913596408923677e+00
8.200000000000000000e+01, -1.145586913317211186e+00
8.300000000000000000e+01, -1.175987163416286174e+00
8.400000000000000000e+01, -1.232247122576773934e+00
8.500000000000000000e+01, -1.199083828686333897e+00
8.600000000000000000e+01, -1.298984637526436003e+00
8.700000000000000000e+01, -1.831335883398299336e+00
8.800000000000000000e+01, -2.905211521301947819e+00
8.900000000000000000e+01, 2.659673132987327548e+00
9.000000000000000000e+01, 2.352951777787493093e+00
9.100000000000000000e+01, -3.473151460989416517e-01
9.200000000000000000e+01, -5.505631065585411266e-01
9.300000000000000000e+01, -5.864871013592166671e-01
9.400000000000000000e+01, 4.809531064565329972e-01
9.500000000000000000e+01, 5.728566737561672229e-01
9.600000000000000000e+01, 5.629310588171722307e-02
9.700000000000000000e+01, -3.234492603235100683e-01
9.800000000000000000e+01, -5.832674594484900110e-01
